State_Name,District_Name,latitude,longitude
Uttar Pradesh,BAGHPAT,29.0374779,77.3062737
Uttar Pradesh,BAHRAICH,27.7343823,81.47654
Uttar Pradesh,BALLIA,25.8749594,84.1210329
Uttar Pradesh,BALRAMPUR,27.4476988,82.3956245
Uttar Pradesh,BANDA,25.4438537,80.5595237
Uttar Pradesh,BARABANKI,26.9421406,81.3856087
Uttar Pradesh,BAREILLY,28.4582344,79.4047452
Uttar Pradesh,BASTI,26.8387083,82.5350919
Uttar Pradesh,BIJNOR,29.4074203,78.4821406
Uttar Pradesh,BUDAUN,28.0367001,79.1234
Uttar Pradesh,BULANDSHAHR,28.3874073,77.9743805
Uttar Pradesh,CHANDAULI,25.125695,83.2494601
Uttar Pradesh,CHITRAKOOT,25.2171389,81.1045927
Uttar Pradesh,DEORIA,26.4239911,83.7638578
Uttar Pradesh,ETAH,27.5550357,78.5992221
Uttar Pradesh,ETAWAH,26.7155629,79.0917098
Uttar Pradesh,FAIZABAD,26.7807986,82.1486589
Uttar Pradesh,FARRUKHABAD,27.4362002,79.4894778
Uttar Pradesh,FATEHPUR,25.8348023,80.9154547
Uttar Pradesh,FIROZABAD,27.1941954,78.4604956
Uttar Pradesh,GAUTAM BUDDHA NAGAR,28.3687159,77.5970121
Uttar Pradesh,GHAZIABAD,28.7749966,77.4586967
Uttar Pradesh,GHAZIPUR,25.6034862,83.5075888
Uttar Pradesh,GONDA,27.1103723,81.9238906
Uttar Pradesh,GORAKHPUR,26.6677977,83.3642334
Uttar Pradesh,HAMIRPUR,25.75,80.0
Uttar Pradesh,HARDOI,27.3369978,80.0998232
Uttar Pradesh,HATHRAS,27.5724324,78.1116209
Uttar Pradesh,JALAUN,26.1048633,79.3919136
Uttar Pradesh,JAUNPUR,25.7967065,82.4888992
Uttar Pradesh,JHANSI,25.529855,78.6527802
Uttar Pradesh,KANNAUJ,26.9986675,79.6927946
Uttar Pradesh,KANPUR DEHAT,26.4585639,79.8548052
Uttar Pradesh,KANPUR NAGAR,26.4410107,80.2652803
Uttar Pradesh,KASGANJ,27.7888527,78.8229701
Uttar Pradesh,KAUSHAMBI,25.5342456,81.4493567
Uttar Pradesh,KHERI,28.116667,80.716667
Uttar Pradesh,KUSHI NAGAR,26.74,83.89
Uttar Pradesh,LALITPUR,24.6999688,78.51862
Uttar Pradesh,LUCKNOW,26.8381,80.9346001
Uttar Pradesh,MAHARAJGANJ,27.0936024,83.5660681
Uttar Pradesh,MAHOBA,25.3615938,79.706011
Uttar Pradesh,MAINPURI,27.2093072,79.0625369
Uttar Pradesh,MATHURA,27.4955539,77.6855554
Uttar Pradesh,MAU,26.0390904,83.4985846
Uttar Pradesh,MEERUT,29.0018557,77.7679671
Uttar Pradesh,MIRZAPUR,24.9316896,82.6280163
Uttar Pradesh,MORADABAD,28.8796553,78.8095335
Uttar Pradesh,MUZAFFARNAGAR,29.4496978,77.7429333
Uttar Pradesh,PILIBHIT,28.4947158,80.1076122
Uttar Pradesh,PRATAPGARH,25.75,81.75
Uttar Pradesh,RAE BARELI,26.25,81.25
Uttar Pradesh,RAMPUR,28.7934728,79.1845806
Uttar Pradesh,SAHARANPUR,29.9856799,77.5040646
Uttar Pradesh,SANT KABEER NAGAR,26.78,83.07
Uttar Pradesh,SANT RAVIDAS NAGAR,25.3574077,82.5002953
Uttar Pradesh,SHAHJAHANPUR,27.9128583,79.7476254
Uttar Pradesh,SHRAVASTI,27.5083429,82.0263569
Uttar Pradesh,SIDDHARTH NAGAR,27.2752892,83.0675485
Uttar Pradesh,SITAPUR,27.5026747,80.8335139
Uttar Pradesh,SONBHADRA,24.4148159,83.0637517
Uttar Pradesh,SULTANPUR,26.2604732,82.2380532
Uttar Pradesh,UNNAO,26.5673264,80.6198193
Uttar Pradesh,VARANASI,25.3356491,83.0076292
Uttarakhand,ALMORA,29.7026509,79.4326318
Uttarakhand,BAGESHWAR,30.0087902,79.9280183
Uttarakhand,CHAMOLI,30.4985956,79.6190537
Uttarakhand,CHAMPAWAT,29.235032,80.1023068
Uttarakhand,DEHRADUN,30.3255646,78.0436813
Uttarakhand,HARIDWAR,29.9384473,78.1452985
Uttarakhand,NAINITAL,29.3905295,79.460869
Uttarakhand,PAURI GARHWAL,29.8473168,78.7070479
Uttarakhand,PITHORAGARH,29.585871,80.215167
Uttarakhand,RUDRA PRAYAG,30.28,78.98
Uttarakhand,TEHRI GARHWAL,30.4658181,78.4837349
Uttarakhand,UDAM SINGH NAGAR,29.0,79.4
Uttarakhand,UTTAR KASHI,30.73,78.45
West Bengal,24 PARAGANAS NORTH,22.65,88.45
West Bengal,24 PARAGANAS SOUTH,22.18,88.43
West Bengal,BANKURA,23.132377,87.2081925
West Bengal,BARDHAMAN,23.2495714,87.8681751
West Bengal,BIRBHUM,24.0621532,87.6982823
West Bengal,COOCHBEHAR,26.340623,89.4812163
West Bengal,DARJEELING,27.0377554,88.263176
West Bengal,DINAJPUR DAKSHIN,25.385807,88.5063362
West Bengal,DINAJPUR UTTAR,25.8721428,87.961986
West Bengal,HOOGHLY,22.9099402,88.0120825
West Bengal,HOWRAH,22.5736296,88.3251045
West Bengal,JALPAIGURI,26.6262804,88.7334485
West Bengal,MALDAH,25.0977097,88.1261713
West Bengal,MEDINIPUR EAST,22.2905507,87.9158659
West Bengal,MEDINIPUR WEST,22.2788943,87.9222786
West Bengal,MURSHIDABAD,24.1745993,88.2721335
West Bengal,NADIA,23.4847374,88.5567067
West Bengal,PURULIA,23.2020967,86.3228988
